ID;Tipo Defeito;Status;Squad;Nome;Sistema;Comunidade;Alvo;Criticidade;Criado Por;Data Criacao Item Backlog;Data Resolucao Item Backlog;Qtd
23095952;Defeito;Preparado;AI006 - Core e Adm. Fase Retorno e Recebimento;BPNNM - Liquidação: Queda no programa que trata a tela PDI;SIACI;Administração do Crédito Imobiliário;Sem Atuação da GEQTI;Q3;Luciana Batista Camatari;45777;;1
23095927;Defeito;Novo;CD006 - Cadastro Pessoas;SIISO - Ajuste para não exibir chave natural na url - aplicação online;SIISO;Clientes;Certificação;Q1;Silvana Maria Sales da Silva Diniz;45777;;1
23095856;Defeito;Preparado;CD037 - SAC;SISOU - SAC - DEFEITO - Falha na Resposta da Ocorrência;SISOU;Clientes;Sem Atuação da GEQTI;Q3;Carolina Salek Fiad Martinati;45777;;1
23095834;Defeito;Novo;;Defeito (PRD) Consulta Movimentações de Ativos Financeiros com Custódia Transferida (Erro) (Valor);SIIFX;Câmbio, Investimentos e Mercado de Capitais;Certificação;Q3;Tiago Guimaraes Barcelos;45777;;1
23095787;Defeito;Em Desenvolvimento;BR040 - Internet Banking 3;HU - Defeito - Apontamentos Novo Extrato - Piloto - PF/PJ - Mobile e Desktop;SINBC;Box Relacionamento Digital;Certificação;Q2;Monica Suely de Assuncao Sousa;45777;;1
23095751;Defeito;Novo;CL001 - Compras;Erro anexar Edital;SICVE;Contratações e Logística;Sem Atuação da GEQTI;Q1;Joana Darc Soares de Morais Rodrigues;45777;;1
23095725;Defeito;Novo;;Defeito (PRD) Relatório Movimentação de Ativos com Custódia Transferida (10/04/2025);SIIFX;Câmbio, Investimentos e Mercado de Capitais;Certificação;Q3;Tiago Guimaraes Barcelos;45777;;1
23095709;Defeito;Novo;;Defeito (PRD) Relatório Estoque de Ativos com Custódia Transferida (10/04/2025);SIIFX;Câmbio, Investimentos e Mercado de Capitais;Certificação;Q3;Tiago Guimaraes Barcelos;45777;;1
23095578;Defeito;Pronto;DC003 - Squad C - NSGD SP;SID08 -  Apresentação da composição de pacotes e cestas;SID08;Depósitos e Captação;Testes Funcionais;Q3;Vidiane Oliveira de Almeida;45777;;1
23095384;Defeito;Novo;LT016 - Refatoração SILCE;[PILOTO] - Erro ao salvar carrinho de aposta não efetivada com surpresinha da super 7;SILCE;Loterias e Canais Parceiros;Certificação;Q4;Thyago Nascimento de Paiva;45777;;1
23095366;Defeito;Novo;CR021 - SIFBN;SIFBN - Incidente 23093545 - Zabbix-CTMBIMA-SIFBN-FBN04500Q;SIFBN;Crédito Comercial e Agronegócio;Sem Atuação da GEQTI;Q1;Erika Pinheiro Candido;45777;;1
23095342;Defeito;Em Refinamento;RC010 - Gestão de perdas  CAIXA;SITOP - Mudança Ressarcimento/Pagamento - Erro;SITOP;Risco, Compliance e Adimplência;Sem Atuação da GEQTI;Q1;Eduardo Almeida Nunes;45777;;1
23095149;Defeito;Novo;CD001 - Cadastro de Clientes SICLI;SICLI - ONLINE - CCS - DEFEITO = Relatorio Erro Base SICLI com tamanho da conta cliente errado;SICLI;Clientes;Certificação;Q2;Hugo Fonseca Fernandes;45777;;1
23095070;Defeito;Em Refinamento;BF034 - PLATAFORMA CAIXA;"SIPNC Habitação - DEFEITO - Erro ""CPF não localizado"" e no processamento dos arquivos";SIOPI;Box Moradia PF;Certificação;Q3;Myrna de Castro e Souza Lima;45777;;1
23095056;Defeito;Novo;AI001 - Canais Digitais;BEMPF15 - Defeito_Plataforma;SIACI;Administração do Crédito Imobiliário;Sem Atuação da GEQTI;Q3;Alcemir Honorato dos Santos Junior;45777;;1
23094969;Defeito;Aceito;FP045 - SIDEM;DEM - Demandas TI do fim de semana 02/05/2025;SIDEM;Financeiro e Controladoria;Sem Atuação da GEQTI;Q1;Joelma Martins da Rocha Fernandes;45777;;1
23094694;Defeito;Novo;BM002 - BPPMO02 - SIMIL;"[Pentest] Clickjacking - possibilidade de botões ""fantasma"" na aplicação";SIMIL;Box Moradia Plataforma;Sem Atuação da GEQTI;Q1;Marcelo Cesar Panunto;45777;;1
23094671;Defeito;Novo;BM002 - BPPMO02 - SIMIL;[Pentest] Configurar Recaptcha para que seja de uso único;SIMIL;Box Moradia Plataforma;Sem Atuação da GEQTI;Q1;Marcelo Cesar Panunto;45777;;1
23094471;Defeito;Em Refinamento;FP042 - SIGOT;[SIGOT] - Incidente Apuração de Águas Lindas - BATCH - PRD;SIGOT;Financeiro e Controladoria;Sem Atuação da GEQTI;Q2;Ricardo Castanheira Gomes Davi Filho;45777;;1
23094015;Defeito;Pronto;DC009 - Squad 4 Sustentação - LCR - NSGD BR;SILCR - J=LCRASR51 RC=12 PS=N/A JS=ST01BC03 JN=330213;SILCR;Depósitos e Captação;Certificação;Q3;Alexandre Freitas Bernardes;45777;;1
23093903;Defeito;Pronto;CR021 - SIFBN;DE - SIFBN - Defeito Zabbix-CTMBIMA-SIFBN-FBN04500Q - INC000004937411;SIFBN;Crédito Comercial e Agronegócio;Sem Atuação da GEQTI;Q1;Michael Lourant de Oliveira Ferreira;45777;;1
23093872;Defeito;Implantado;PS012 - SIPBS - Processos Online;SIPBS BATCH - Incidente INC000009526215  - Ajuste library - SISPI_CONSULTA_CHAVE_API_URL;SIPBS;Programas Sociais;Certificação;Q3;Patricia da Conceicao de Lima;45777;45777;1
23093412;Defeito;Implantado;PS012 - SIPBS - Processos Online;SIPBS - Incidente INC000009527358 - Ajuste PBSPA047;SIPBS;Programas Sociais;Certificação;Q3;Heloisa Augusto Lessa Figueira;45776;45777;1
23093374;Defeito;Novo;ES012 - Contratação e controle;SIGCT - Demandas canceladas RJE - 03255/2025;SIGCT;Estruturantes de TI;Sem Atuação da GEQTI;Q1;Hugo Leonardo de Siqueira Cardoso;45776;;1
23093267;Defeito;Pronto;CI002 - Ações on-line - Soluções de Mercado;"CEF - SINACOR - negócios Descasados e ""Correspondente"" / Captura com divergência - 29/04/2025";SINA1;Câmbio, Investimentos e Mercado de Capitais;Sem Atuação da GEQTI;Q2;Drausio Mazzuchelli de Oliveira;45776;;1
23093031;Defeito;Em Desenvolvimento;PS011 - Seguro Desemprego;SISDE/RJ - INC000009527057 - SDE9AB41;SISDE;Programas Sociais;Sem Atuação da GEQTI;Q4;Tatiana de Souza Mathias;45776;;1
23092994;Defeito;Novo;CR047 - SICDT Motor de Evolução;SICDT - GECRE - SICDT x SIREP -  SIAPC mensal e diário  -  Inibir o envio do contrato agregador na interface SIAPC;SICDT;Crédito Comercial e Agronegócio;Testes Funcionais;Q3;Juliene Cristina de Lima e Silva;45776;;1
23092832;Defeito;Em Desenvolvimento;CI034 - Comércio exterior (SIEXC);Erro SIEXC - ACC 409799161 – Erro de execução para cancelamento/reversão de Pagamento Antecipado;SIEXC;Câmbio, Investimentos e Mercado de Capitais;Sem Atuação da GEQTI;Q1;Laura de Natale Salvagnin;45776;;1
23092823;Defeito;Novo;FD010 - SIAVO - Controle Proj e desembolsos do FGTS;SIAVO - GEAVO - Inconsistência no Histórico de Desembolso;SIAVO;Fomento e Depósitos Judiciais;Testes Funcionais;Q1;Ana Paula Hutter Carvalho;45776;;1
23092784;Defeito;Novo;ES012 - Contratação e controle;SIGCT - TMAE004301 - Equipe BRE202300336;SIGCT;Estruturantes de TI;Sem Atuação da GEQTI;Q1;Hugo Leonardo de Siqueira Cardoso;45776;;1
23092582;Defeito;Novo;CL002 - Pagamento ao Fornecedor;SIPGE - ZFI001/MR8M: Erro gerado na liberação/estorno de MIRO;SIPGE;Contratações e Logística;Sem Atuação da GEQTI;Q2;Robson Batista dos Santos;45776;;1
23092435;Defeito;Em Refinamento;;Produção.7259APL-SIACM.Lentidão/Falhas nas funcionalidades não críticas do sistema;SIPCS;Meios de Pagamento;Sem Atuação da GEQTI;Q2;Maria Diva da Silva;45776;;1
23092330;Defeito;Novo;MP007 - CARTÃO DE CRÉDITO - CADASTRO;CECOP08_GECEP02_SIPCS_Defasagem no Nível de Scoring de Clientes;SIPCS;Meios de Pagamento;Sem Atuação da GEQTI;Q2;Diogenes Marcelo Carvalho;45776;;1
23092323;Defeito;Novo;;SIGEC - Portabilidade - DEFEITO  - Erro ao incluir prospecção portabilidade;SIGEC;Crédito Comercial e Agronegócio;Sem Atuação da GEQTI;Q2;Rodrigo Bernardes de Lima;45776;;1
23092175;Defeito;Novo;CR047 - SICDT Motor de Evolução;DE - SICDT - GECRE07 - SIAPC DRO - Sanar a crítica do SIAPC - data da prestação não paga não confere com o tempo de atraso;SICDT;Crédito Comercial e Agronegócio;Testes Funcionais;Q3;Juliene Cristina de Lima e Silva;45776;;1
23091950;Defeito;Novo;;GEFAC03 - SIATR - erro na efetivação de agendamento de TEV;SIATR;Depósitos e Captação;Sem Atuação da GEQTI;Q4;Leonardo Gomes Petrillo;45776;;1
23091834;Defeito;Novo;AI005 - Construção;Problema ao gerar relatório ECN;SIACI;Administração do Crédito Imobiliário;Sem Atuação da GEQTI;Q3;Karina Brandao Cestaro Nunes;45776;;1
23091794;Defeito;Novo;DC009 - Squad 4 Sustentação - LCR - NSGD BR;Serviço - SILCR - Gerar lista com todos os contratos que tiveram recebimento SIGA na mesma data em que a conta foi encerrada - com os fatos operacionais gerados;SILCR;Depósitos e Captação;Certificação;Q3;Pedro Henrique Nogueira Oliveira;45776;;1
23091756;Defeito;Em Refinamento;CI030 - Fundos de investimentos (SIART_SIGPB - RJE);Ausência de envio de informação de saldo para movimentação automática C318;SIART;Câmbio, Investimentos e Mercado de Capitais;Sem Atuação da GEQTI;Q2;Karen Gloria Buono;45776;;1
23091743;Defeito;Novo;DC009 - Squad 4 Sustentação - LCR - NSGD BR;[CONT] - Erro - SILCR - Recebimento SIGA - rotina de liquidação SIGA não está liquidando os contratos e está gerando fatos indevidos com valores indevidos;SILCR;Depósitos e Captação;Certificação;Q3;Pedro Henrique Nogueira Oliveira;45776;;1
23091674;Defeito;Em Refinamento;;Zabbix-CTMA-SIPCS-PCS3C001-OCO8Q;SIPCS;Meios de Pagamento;Sem Atuação da GEQTI;Q2;Maria Diva da Silva;45776;;1
23091652;Defeito;Novo;FP037 - SIGIP_SINAT;SINAT - Falha na contabilização dos encargos dos tributos 12, 13, 10 e 11;SINAT;Financeiro e Controladoria;Sem Atuação da GEQTI;Q2;Fernando Yokota;45776;;1
23091585;Defeito;Preparado;CA028 - SITAE;SITAE - Defeito - Erro tela SITAE  - opção 13 - 28 - Consulta Lançamentos Pendentes NSGD;SITAE;Canais Físicos;Sem Atuação da GEQTI;Q4;Manoel Messias de Oliveira;45776;;1
23091551;Defeito;Implementado;BC016 - SICCR - Consignado - MFE;BECRC - BC016 - SICCR PF - Consignado - DEFEITO - TOMBAMENTO (MFE) -  RETIRAR  A INFORMAÇÃO O CAMPO CAPITALASSEGURADO - SEGURO PARCIAL NA CHAMADA DE CONTRATAÇÃO  ;SICCR;Box Crédito Comercial;Certificação;Q3;Davi Gomes de Oliveira Pinto;45776;;1
23091444;Defeito;Novo;AI002 - Ativo, Passivo, FAR e Suporte Negócio;BEMPF06 - Fita Securitária - CNP - Erro no cálculo do premio DFI - contrato SIAOI migrado;SIACI;Administração do Crédito Imobiliário;Sem Atuação da GEQTI;Q3;Fernanda Machado da Rosa Cordeiro;45776;;1
23091386;Defeito;Pronto;BF021 - SIMOV - LEGADO;SIMOV Legado: Correção da indisponibilidade na indicação do corretor para assessoramento.;SIMOV;Box Moradia PF;Sem Atuação da GEQTI;Q1;Reginaldo Viana de Souza;45776;;1
23091353;Defeito;Novo;ES012 - Contratação e controle;SIGCT -Erro ao testar o IB 22482775 da equipe BRE202300146 não ocorreu a atualização da nova data efetiva.;SIGCT;Estruturantes de TI;Sem Atuação da GEQTI;Q1;Joao Maria Dantas da Costa;45776;;1
23091340;Defeito;Aceito;DC018 - Squad 2 - TLegado - SIDEO e SIDON;CELCC03 - SIDEO - Referente ao IB 22220885 (Compras Programadas e Reinvestimentos - Tesouro Direto), cuja implantação não teve êxito;SIDEO;Depósitos e Captação;Certificação;Q4;Marcos Martins da Silva;45776;;1
23091325;Defeito;Novo;ES012 - Contratação e controle;SIGCT - Faturamento - Verificar inconsistências nos termos gerados para G2 do contrato UNISYS;SIGCT;Estruturantes de TI;Sem Atuação da GEQTI;Q1;Joao Maria Dantas da Costa;45776;;1
23091311;Defeito;Novo;ES012 - Contratação e controle;SIGCT - Movimentação de Termos - Termos de G2 da UNISYS não foram listados para Movimentação;SIGCT;Estruturantes de TI;Sem Atuação da GEQTI;Q1;Joao Maria Dantas da Costa;45776;;1
23091216;Defeito;Pronto;PE004 - SAP Sustentação Educação;Defeito na finalização de incentivo em ressarcimento;SIPGE;Pessoas;Sem Atuação da GEQTI;Q2;Maria Sustenes Alves dos Santos;45776;;1
23091206;Defeito;Implementado;CI015 - Renda fixa (SIFIX_SIGPB - RJE);SIFIX - J=FIXMZ003 RC=8 PS=ST03P003 JS=ST01 JN=28965  INC000009526557;SIFIX;Câmbio, Investimentos e Mercado de Capitais;Sem Atuação da GEQTI;Q2;Claudimir Martins Pinto;45776;;1
23091166;Defeito;Novo;AI009 - GRF, IR e Portal das garantias;BEMCC06 - POG - VMD estão zerados;SIACI;Administração do Crédito Imobiliário;Sem Atuação da GEQTI;Q3;Marcelo Voltolini;45776;;1
23091159;Defeito;Em Refinamento;FD032 - FIES - Sustentação;SIFES - GEFIE02 - IMPRESSÃO DO TERMO DA CONTRATAÇÃO NÃO PREENCHE OS CAMPOS DA CONTA DO ESTUDANTE QUANDO SE TRATA DE CONTA NSGD - SIFES e APP FIES;SIFES;Fomento e Depósitos Judiciais;Sem Atuação da GEQTI;Q3;Carlos Jose da Silva;45776;;1
23090881;Defeito;Novo;ES007 - Gestão da Capacidade TI (Pessoas, Sistemas);DEFEITO: CONTROLE INTERNO - Campo para inserir RA não está editável;SIPGC;Estruturantes de TI;Sem Atuação da GEQTI;Q1;Joao Marcelo Falcao de Araujo;45776;;1
23090826;Defeito;Em Desenvolvimento;DC017 - Squad 1 - TLegado - SICEF e SIDEC;BR202500243 OS00002 - Relatório L.590 não aparece conta encerrada;SIDEC;Depósitos e Captação;Sem Atuação da GEQTI;Q2;Alexsander Fischmann Di Pace Araujo;45776;;1
23090795;Defeito;Aceito;MP028 - [PIX] DICT BACEN;DICT - DEFEITO - Remover Logs na Conversão de Data - Classe br.gov.caixa.spi.dict.util.DataUtils;SISPI;Meios de Pagamento;Sem Atuação da GEQTI;Q4;Carlos Cesar de Oliveira Polo;45776;;1
23090737;Defeito;Em Desenvolvimento;RC004 - Negociação e Emissão de Boleto;Erro - Unidade responsável  igual a 0 ou 1;SINEB;Risco, Compliance e Adimplência;Sem Atuação da GEQTI;Q1;Wiliams Santana Moreira;45776;;1
23090722;Defeito;Preparado;BO001 - Squad Desenvolvimento Pós Venda;[SPRINT 28] Correção exibição detalhes demanda;SIBKO;Box Esteira Digital Operações;Testes Funcionais;Q3;Yuri Maretti Cornacioni;45776;;1
23090683;Defeito;Em Desenvolvimento;DC009 - Squad 4 Sustentação - LCR - NSGD BR;SILCR - Erro - Verificar rotina de implantação de limite - conflito LCRPBF81 e LCRPBF65;SILCR;Depósitos e Captação;Certificação;Q3;Ailton Antonio de Araujo;45776;;1
23090633;Defeito;Aceito;HA022 - ORIGINAÇÃO - H - Legados;Reprocessamento SIFOB - Março / 2025 v3;SIFOB;Habitação;Sem Atuação da GEQTI;Q1;Marcio Cardoso Guilherme Junior;45776;;1
23090573;Defeito;Pronto;PE004 - SAP Sustentação Educação;Defeito na consulta de incentivos IT9013;SIPGE;Pessoas;Sem Atuação da GEQTI;Q2;Maria Sustenes Alves dos Santos;45776;;1
23090226;Defeito;Em Desenvolvimento;AC003 - PJ Pública;SIACC - PJ Pública - IB 23090226 – Retorno Inconsistente induz cliente a pagar agendamento 2 vezes;SIACC;Arrecadação e Convênios;Sem Atuação da GEQTI;Q4;Cesar Augusto Alves Pacheco;45776;;1
23090125;Defeito;Novo;DC009 - Squad 4 Sustentação - LCR - NSGD BR;SILCR - Erro - Cobrança de encargos com valor incorreto - alteração para estágio 3;SILCR;Depósitos e Captação;Certificação;Q3;Pedro Henrique Nogueira Oliveira;45776;;1
23089974;Defeito;Em Refinamento;AI013 - SISEG, Componentes CIWEB e FGTS;BEMPF26 - FGTS - DAMP RESSARCIDO NÃO SENSIBILIZANDO O CONTRATO;SIACI;Administração do Crédito Imobiliário;Sem Atuação da GEQTI;Q3;Ana Paula Ferreira dos Santos;45776;;1
23089882;Defeito;Em Refinamento;CR040 - SIEMP Agro Sustentação;CR040 - SIEMP - GEFOA06 - Estágios recebidos não apropriados em contratos;SIEMP;Crédito Comercial e Agronegócio;Sem Atuação da GEQTI;Q3;Luiz Fernando Maggi Junior;45776;;1
23089866;Defeito;Aceito;CR029 - SIAPI SIAPX - CRÉDITO COMERCIAL - TI;SIAPI - SUDEA - Ajuste do parametro da API36MZP;SIAPI;Crédito Comercial e Agronegócio;Sem Atuação da GEQTI;Q3;Maic Welington Silva;45776;;1
23089729;Defeito;Novo;CR051 - SIPEN Novos Negócios;GEFCO06 - CR051 - SIPEN Penhor - DEFEITO -  Correção da cobrança indevida de T.A.R apresentada na simulação de renovação para aposentados CAIXA no canal WhatsApp - IMPORTANTE;SIPEN;Crédito Comercial e Agronegócio;Sem Atuação da GEQTI;Q3;Elaine Ribeiro Dutra;45776;;1
23089662;Defeito;Novo;DC009 - Squad 4 Sustentação - LCR - NSGD BR;[CONT] - SILCR - Geração indevida do fato 0011 - Inicio de utilização;SILCR;Depósitos e Captação;Certificação;Q3;Katiane dos Santos Souza;45776;;1
23089592;Defeito;Preparado;CD037 - SAC;SISOU - DEFEITO - Painel da unidade - Lista de ocorrências;SISOU;Clientes;Sem Atuação da GEQTI;Q3;Danielle Belo de Araujo Gomes;45776;;1
23089489;Defeito;Preparado;CD037 - SAC;SISOU - SAC - DEFEITO lotação física      ;SISOU;Clientes;Sem Atuação da GEQTI;Q3;Danielle Belo de Araujo Gomes;45776;;1
23089034;Defeito;Em Refinamento;MP012 - CARTÃO DE CRÉDITO - SUSTENTAÇÃO;Zabbix-CTMA-SIPCS-PCS8S131-OCWEX;SIPCS;Meios de Pagamento;Sem Atuação da GEQTI;Q2;Susana Blanco Marques de Albuquerque;45776;;1
23089028;Defeito;Aceito;CI010 - PDI Fundos de investimento;[DEFEITO PRODUÇÃO] SIPDI - Serviço “Consulta Remuneração do Distribuidor”: a funcionalidade do serviço (PDI001-000080C) não está sendo apresentada no SIPDI, inviabilizando sua associação e utilização pelos Canais.;SIPDI;Câmbio, Investimentos e Mercado de Capitais;Sem Atuação da GEQTI;Q3;Raphael Henrique de Oliveira Santos;45776;;1
23088748;Defeito;Implantado;DC009 - Squad 4 Sustentação - LCR - NSGD BR;Defeito - SILCR - J=LCRGDB01 RC=12 PS=N/A JS=ST02PF29 JN=551440;SILCR;Depósitos e Captação;Certificação;Q3;Marcelo Adriano Stroschein;45776;45776;1
23088701;Defeito;Implantado;DC009 - Squad 4 Sustentação - LCR - NSGD BR;Defeito - SILCR - J=LCRRSIGA RC=12 PS=N/A JS=ST02PF65 JN=548853;SILCR;Depósitos e Captação;Certificação;Q3;Marcelo Adriano Stroschein;45776;45776;1
23088677;Defeito;Pronto;DC001 - Sustentação e At. Critico - NSGD SP;SID01 - SID52 - J=D52TRV91 RC=55 PS=N/A JS=ST02PL23 JN=520607;SID01;Depósitos e Captação;Sem Atuação da GEQTI;Q4;Alan Diamantino Matias;45776;;1
23088654;Defeito;Implantado;DC012 - Sustentação NSGD BR;Defeito - SID52 - J=D52TRV91 RC=55 PS=N/A JS=ST02PL23 JN=520607;SID52;Depósitos e Captação;Sem Atuação da GEQTI;Q3;Marcelo Adriano Stroschein;45776;45776;1
23088168;Defeito;Em Desenvolvimento;FG030 - FCVS;SICVS - FCVS761P - Ended NOT OK - 0682355 - INC000009524823;SICVS;Fundos de Governo;Sem Atuação da GEQTI;Q1;Moema Vieira Fernandes;45775;;1
23087629;Defeito;Novo;AI003 - Cobrança;[DEFEITO] BEMPF05/GESEC06 - Solicitação de reversão de status de contratos liquidados em 2022 e reabertos pela SS88570_CONGELA - 103890025037, 109910020755 e 100630000042;SIACI;Administração do Crédito Imobiliário;Sem Atuação da GEQTI;Q3;Ana Carolina Meirelles Paruolo;45775;;1
23087578;Defeito;Novo;FP034 - SINAFWEB;SINAFWEB - ERRO - MENSAGERIA - VARIÁVEL @email_unidade_lotacao_usuario_finalizou;SINAF;Financeiro e Controladoria;Sem Atuação da GEQTI;Q2;Daniel Baldi Ballon Sanches;45775;;1
23087537;Defeito;Em Desenvolvimento;CI034 - Comércio exterior (SIEXC);SIEXC - RESOL 4966 - INTERFACE DIARIO - AUSENCIA REGISTRO 02  ;SIEXC;Câmbio, Investimentos e Mercado de Capitais;Sem Atuação da GEQTI;Q1;Rosana Wu Hong Hui;45775;;1
23087513;Defeito;Preparado;HA022 - ORIGINAÇÃO - H - Legados;Zabbix-CTMA-SIACI-ACI05MZG-UINBM;SITAH;Habitação;Sem Atuação da GEQTI;Q1;Jorge Luiz Pinto de Oliveira;45775;;1
23087474;Defeito;Implementado;FG015 - Obrigações Financeiras;Defeito na consulta de documentos no detalhamento da adesão ao Saque-Aniversário;SIOFG;Fundos de Governo;Certificação;Q1;Ligia Barboza Reis;45775;;1
23087473;Defeito;Aceito;CD037 - SAC;SISOU - Script da tabela de categorização, limpeza e criação dos grupos;SISOU;Clientes;Sem Atuação da GEQTI;Q3;Marcio Augusto Soeiro;45775;;1
23087460;Defeito;Novo;CR015 - SIGEC Cessão;GECES - SIGEC CSC - DEFEITO - Erro no tratamento de filtro de dados cadastrais;SIGEC;Crédito Comercial e Agronegócio;Sem Atuação da GEQTI;Q2;Vitor Ferreira dos Santos Peixoto;45775;;1
23087431;Defeito;Novo;BF006 - GOVERNANCA - SIOPI;BEMCC02 - MCMV Reconstrução - DEFEITO - Registrar Pendência e Desvincular Beneficiário em proposta do Venda Online;SIOPI;Box Moradia PF;Certificação;Q3;Adriana Gomes da Costa Carnielo;45775;;1
23087212;Defeito;Aceito;FD010 - SIAVO - Controle Proj e desembolsos do FGTS;SIAVO - GEAVO - Inconsistência na Aprovação do Pedido de Desembolso;SIAVO;Fomento e Depósitos Judiciais;Testes Funcionais;Q1;Thatianny Maciel da Hora;45775;;1
23087137;Defeito;Em Refinamento;AI007 - Entrada de Dados e Parâmetros;BEMPF07 – Retirar a crítica ACAO NAO PERMITIDA P/ PEDIDO GERADO PELA WEB;SIACI;Administração do Crédito Imobiliário;Sem Atuação da GEQTI;Q3;Ely Vieira Pessoa;45775;;1
23086740;Defeito;Novo;CR011 - SIEMP Comercial, PF e PJ;GEFCO04 - CR011 - SIEMP Comercial, PF e PJ - EVOLUTIVA - SISFIN - Concentrador - operação 7605 do SIEMP - SALDO DA CARTEIRA ATIVA - CADOC 3050 - EMERGENCIAL   ;SIEMP;Crédito Comercial e Agronegócio;Sem Atuação da GEQTI;Q3;Julia Louzeiro de Souza;45775;;1
23086733;Defeito;Aceito;PS009 - SIPBS - Processos Batch;SIPBS - DEFEITO - Cartão comercial - Divergência de informação enviada ao SIOCR em relação ao leiaute;SIPBS;Programas Sociais;Certificação;Q3;Stanley Dias Nobrega;45775;;1
23086369;Defeito;Novo;AI002 - Ativo, Passivo, FAR e Suporte Negócio;BEMPF28 - TP160 não gerado após o TP147;SIACI;Administração do Crédito Imobiliário;Sem Atuação da GEQTI;Q3;Samira de Gois;45775;;1
23086279;Defeito;Novo;CR040 - SIEMP Agro Sustentação;CR040 - RURAL erro no botão editar dados tecnicos na finalização do SIFEC;SIEMP;Crédito Comercial e Agronegócio;Sem Atuação da GEQTI;Q3;Eduardo Alves da Costa;45775;;1
23086260;Defeito;Novo;AC002 - Débito;SICOV - DEBAUT - AGENDAMENTOS CONCLUIDOS SEM PROCESSAMENTO DE REPASSE E RETORNO PARA CONVENENTE;SIACC;Arrecadação e Convênios;Sem Atuação da GEQTI;Q4;Lilian Monica de Andrade;45775;;1
23086186;Defeito;Em Refinamento;CD001 - Cadastro de Clientes SICLI;SICLI - DEFEITO NCC / VINCULO;SICLI;Clientes;Certificação;Q2;Rogerio Henrique Lagares da Silva Xavier;45775;;1
23086150;Defeito;Em Desenvolvimento;PE003 - SAP Sustentação Cadastro, Folha de Pag e Termos;SIPGE - Erro VT - Emails enviados indevidamente;SIPGE;Pessoas;Sem Atuação da GEQTI;Q2;Franciello Leonel Correa T Figueiredo;45775;;1
23086060;Defeito;Em Desenvolvimento;CD044 - Agência CAIXA de Notícias;Defeito na busca do portal CAIXA de Notícias;SISAN;Clientes;Sem Atuação da GEQTI;Q1;Helen Cristina Vieira Barbosa de Morais;45775;;1
23085909;Defeito;Em Refinamento;;CECOP26_SIPCS_COBRANCA: Acordo ativado no módulo Cobrança e não ativado no SAT;SIPCS;Meios de Pagamento;Sem Atuação da GEQTI;Q2;Jhava Catarina Castelar M Rodrigues;45775;;1
23085889;Defeito;Implementado;MP002 - CARTÃO DE CRÉDITO - SERVIÇOS;CAIXA MAIS - ERRO NO ACESSO AO SERVIÇO (API) - COMPLEMENTO;SIPCS;Meios de Pagamento;Sem Atuação da GEQTI;Q2;Diego Gottselig Aragao;45775;;1
23085856;Defeito;Em Refinamento;CR012 - SIEMP Sustentação;CR012 - SIEMP - PBI000000390404 - DB2 - SIEMP - INDICES OCIOSOS - Banco de Dados;SIEMP;Crédito Comercial e Agronegócio;Sem Atuação da GEQTI;Q3;Sidney Jose de Faria;45775;;1
23085619;Defeito;Aceito;DC023 - Squad 4 - TLegado - SIHEX;INCLUSÃO URGENTE DO ACERVO DA UNIDADE 4940 NA TABELA DO SIHEX (PROCON);SIHEX;Depósitos e Captação;Sem Atuação da GEQTI;Q1;Andreia Lima de Aquino Conforte;45775;;1
23085575;Defeito;Aceito;CR022 - SINCE;GEFAC02 - Defeito - Termo de custódia 8098 expurgado sem exclusão de imagens no SITDF - 17/04/2025;SINCE;Crédito Comercial e Agronegócio;Sem Atuação da GEQTI;Q1;Felipe Soares Lopes;45775;;1
23085572;Defeito;Implementado;CR040 - SIEMP Agro Sustentação;CR040 - Rural - Erro no Programa de CARGA EMPCGACR;SIEMP;Crédito Comercial e Agronegócio;Sem Atuação da GEQTI;Q3;Eduardo Alves da Costa;45775;;1
23085382;Defeito;Novo;DC012 - Sustentação NSGD BR;D52 - Analisar transações com duplicidade de NSUs - abend SID52 dia 07.04.25;SID52;Depósitos e Captação;Sem Atuação da GEQTI;Q3;Ailton Antonio de Araujo;45775;;1
23085222;Defeito;Aceito;CB002 - Cobrança;SIGCB - PIX - Alterações de boletos hibridos não notificadas ao SISPI  ( tratamento do legado);SIGCB;Cobrança e Operações Bancárias;Sem Atuação da GEQTI;Q2;Nabor Rabelo Sobrinho Junior;45775;;1
23085056;Defeito;Pronto;PS007 - SIPAS - Pagamento de Folhas;"SIPAS/SP - Correção campo ""código da operação"" API.";SIPAS;Programas Sociais;Sem Atuação da GEQTI;Q3;Cleber dos Santos Garcia;45775;;1
23085030;Defeito;Preparado;CD037 - SAC;SISOU - SAC - DEFEITO - Painel da Unidade - Direcionamento incorreto      ;SISOU;Clientes;Sem Atuação da GEQTI;Q3;Carolina Salek Fiad Martinati;45775;;1
23085020;Defeito;Implantado;CI006 - NOVO FUNDO DE INVESTIMENTOS (SIGFA Sparta-SQ-1);[Produção] - SIGFA [INC000009478871] SICLI - Control Center: B2B - CNT.CLI.MZ.BDA2.F.SIGFA.D250415.S01;SIGFA;Câmbio, Investimentos e Mercado de Capitais;Testes Funcionais;Q3;Marilia Pereira Sampaio;45775;45776;1
