ID;Tipo Defeito;Status;Squad;Nome;Sistema;Comunidade;Alvo;Criticidade;Criado Por;Data Criacao Item Backlog;Data Resolucao Item Backlog;Qtd
22726964;Teste Funcional;Aceito;CI010 - PDI Fundos de investimento;[ANGULAR] - Ocorrências tela Registro de transações;SIPDI;Câmbio, Investimentos e Mercado de Capitais;Sem Atuação da GEQTI;Q3;Hulianne Virginia Magalhaes S Martinho;11/02/2025;;1
22727622;Teste Funcional;Aceito;CI010 - PDI Fundos de investimento;[ANGULAR] [CEGTI] | SIPDI - Ocorrências Tela Fundos de Investimentos - Alterar;SIPDI;Câmbio, Investimentos e Mercado de Capitais;Sem Atuação da GEQTI;Q3;Patricia Donizete Alves Viana;12/02/2025;;1
22727666;Teste Funcional;Adiado;CA009 - SISAG Automação Bancária;"Efetua Cadastramento/Troca de senha em EF e EO - Falta de tratamento de autorização para a condição ""Senha Atual não informada"" em conta com marca";SISAG;Canais Físicos;Sem Atuação da GEQTI;Q4;Adalberto Ribeiro Lima;12/02/2025;;1
22727804;Teste Funcional;Aceito;CI010 - PDI Fundos de investimento;[ANGULAR] [CEGTI] | SIPDI - Ocorrências Tela Fundos de Investimentos - Incluir;SIPDI;Câmbio, Investimentos e Mercado de Capitais;Sem Atuação da GEQTI;Q3;Patricia Donizete Alves Viana;12/02/2025;;1
22727874;Teste Funcional;Aceito;FP010 - Revitalização do SIAEF;DEFEITO EM TQS - SIAEF REVITALIZAÇÃO - Testes funcional - Situação de Desembolso - Sistema apresenta mensagem de erro ao tenta cadastrar situação já existente;SIAEF;Financeiro e Controladoria;Sem Atuação da GEQTI;Q3;Alisson Ferreira dos Santos;12/02/2025;;1
22728049;Teste Funcional;Implantado;CA009 - SISAG Automação Bancária;- Relatório Nova Plataforma de Cobrança – RNPC;SISAG;Canais Físicos;Sem Atuação da GEQTI;Q4;Aline Moreira Marques;12/02/2025;24/03/2025;1
22728799;Defeito;Preparado;CA011 - SISAG Modernização - Micro Front-ends;[DEFEITO] - A efetivação da Consulta trilha de auditoria não está passando o valor de nome MFE para a API da trilha de auditoria Plataforma-PNC;SISAG;Canais Físicos;Sem Atuação da GEQTI;Q4;Celso Prado Giardina;12/02/2025;;1
22728876;Teste Funcional;Implantado;CA009 - SISAG Automação Bancária;Relatório RTED - Boleto VR - STR0026;SISAG;Canais Físicos;Sem Atuação da GEQTI;Q4;Aline Moreira Marques;12/02/2025;24/03/2025;1
22729043;Teste Funcional;Novo;DI004 - APP CAIXA - Time Plataforma;SINBM [HU|BFF] - QLD_DEF - SINBM-Servico-Login > NOVO ENDPOINT LOGIN V5 .Net - Conta PF assinatura multipla - DISPOSITIVO EM DELAY DE SEGURANÇA;SINBM;Box Conta Digital;Sem Atuação da GEQTI;Q1;Gustavo Candido Delis Alvarenga;12/02/2025;;1
22729401;Teste Funcional;Implantado;CA009 - SISAG Automação Bancária;"Efetua Cadastramento/Troca de Senha - Registro de Autorização Gerencial para conta com marca ""IT - CONTA INIBIDA PELA CAIXA"" duplicado no LTEA";SISAG;Canais Físicos;Sem Atuação da GEQTI;Q4;Adalberto Ribeiro Lima;12/02/2025;24/03/2025;1
22729883;Defeito;Aceito;DC025 - Squad 4 - TTarifas - SIDCE;GEFAC02 - Defeito - Importação de arquivos SICCP NSGD - Validações não previstas;SIDCE;Depósitos e Captação;Sem Atuação da GEQTI;Q1;Felipe Soares Lopes;12/02/2025;;1
22729966;Defeito;Aceito;FG028 - FGTS Digital;Empregador e Consulta Guia - Erro interno Individualização com Sucedido;SIFGD;Fundos de Governo;Sem Atuação da GEQTI;Q1;Catia Cilene Rodovalho;12/02/2025;;1
22730006;Defeito;Implantado;FG028 - FGTS Digital;INDIVIDUALIZAÇÃO- Exibe tela de carregando ao filtrar uma guia e acionar a tecla ENTER e não acontece nada;SIFGD;Fundos de Governo;Sem Atuação da GEQTI;Q1;Catia Cilene Rodovalho;12/02/2025;27/03/2025;1
22730048;Defeito;Implantado;FG028 - FGTS Digital;CVE -  aba Devoluções - Exibindo dados errados no detalhe da devolução;SIFGD;Fundos de Governo;Sem Atuação da GEQTI;Q1;Catia Cilene Rodovalho;12/02/2025;27/03/2025;1
22730346;Teste Funcional;Aceito;PE010 - Sou CAIXA;[CEGTI] - Web - SIGPM - QLD - Termo de uso;SIGPM;Pessoas;Sem Atuação da GEQTI;Q1;Naim Ferreira dos Santos;12/02/2025;;1
22730540;Defeito;Implantado;MP004 - APLICATIVO DE CARTÕES;6.4 - Android ao logar e acessar pontos está dando crash.;SIACM;Meios de Pagamento;Sem Atuação da GEQTI;Q2;Eduardo Mitsuo Yoda;12/02/2025;26/02/2025;1
22730854;Teste Funcional;Aceito;CA009 - SISAG Automação Bancária;PROVISIONAMENTO - RLAC apresentando informação incorreta no campo OP. CONTÁBIL.;SISAG;Canais Físicos;Sem Atuação da GEQTI;Q4;Ivete Valgas Wilbert;12/02/2025;;1
22730930;Teste Funcional;Implantado;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite- Doc -  HU1130 - SIPBF - Online - Altera parâmetro e histórico de formulário de parâmetro de programas sociais - Editar Parâmetro Vigente do Programa] - Não consta o campo <Valor de limite extrema pobreza> no item 4.2 e 5.1;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Elma de Assis Pereira;12/02/2025;17/02/2025;1
22730945;Teste Funcional;Implantado;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite- Doc -  HU1130 - SIPBF - Online - Altera parâmetro e histórico de formulário de parâmetro de programas sociais - Editar Parâmetro Vigente do Programa] - Divergência no nome do campo do item 5.1;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Elma de Assis Pereira;12/02/2025;17/02/2025;1
22731030;Defeito;Implantado;BR028 - GERENCIADOR PJ DES5;SIGCX - Sustentação - Pix por dados bancários com problema na 3701 e 1288;SIGCX;Box Relacionamento Digital;Sem Atuação da GEQTI;Q4;Arthur Filipe Gaze Franca Stecanela Savi;12/02/2025;17/03/2025;1
22732713;Teste Funcional;Pronto;DC020 - Squad 3 - TLegado - SIDMF;"Falhando o Caso de Teste ""CT_QLD_FB_Gerar_Informe_Sintetico_Declaracao_IRPJ_NSGD""";SIDMF;Depósitos e Captação;Sem Atuação da GEQTI;Q2;Marcio Wilson Galante;13/02/2025;;1
22733155;Teste Funcional;Implementado;RC012 - Negócios Sustentáveis;[GEQTI]- SISNS - Erro ao consultar Histórico das Contestações (Migração);SISNS;Risco, Compliance e Adimplência;Sem Atuação da GEQTI;Q1;Amara Cristine Eleuterio Saleh Sleiman;13/02/2025;;1
22733238;Teste de Regressão;Implantado;FP003 - Execução Financeira;DEFEITO EM TQS - SIAEF LEGADO - Testes Regressivos para Certificação do retorno das mensagens de erros 208 no Programa AEFPB713 -  RM 22694650.;SIAEF;Financeiro e Controladoria;Sem Atuação da GEQTI;Q3;Carlos Eduardo Muniz Queiroz;13/02/2025;11/03/2025;1
22733274;Defeito;Preparado;FD009 - SIAPO - Controle Orçamentário do FGTS;[QA] - Caracteres especiais nas descrições da Simulação de Cálculo - Função de Cálculo;SIAPO;Fomento e Depósitos Judiciais;Sem Atuação da GEQTI;Q1;Rosangela Aparecida Menha;13/02/2025;;1
22733700;Teste Funcional;Implantado;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite- Doc -  HU1130 - SIPBF - Online - Altera parâmetro e histórico de formulário de parâmetro de programas sociais - Editar Parâmetro Vigente do Programa] - Divergência no tipo do campo <Renda máxima de participação no programa> do item 5.2;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Elma de Assis Pereira;13/02/2025;17/02/2025;1
22733704;Teste Funcional;Implantado;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite- Doc -  HU1130 - SIPBF - Online - Altera parâmetro e histórico de formulário de parâmetro de programas sociais - Editar Parâmetro Vigente do Programa] - Divergência no tipo do campo <Valor do benefício> do item 5.2;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Elma de Assis Pereira;13/02/2025;17/02/2025;1
22733769;Teste Funcional;Novo;DI004 - APP CAIXA - Time Plataforma;SINBM [HU|BFF] - QLD_DEF - SINBM-Servico-Login > NOVO ENDPOINT LOGIN V5 .Net - Assinatura não gerada;SINBM;Box Conta Digital;Sem Atuação da GEQTI;Q1;Gustavo Candido Delis Alvarenga;13/02/2025;;1
22733796;Defeito;Implantado;CD037 - SAC;SISOU - DEFEITO - Parametrização - Categorização Exportar resultado;SISOU;Clientes;Sem Atuação da GEQTI;Q3;Danielle Belo de Araujo Gomes;13/02/2025;28/03/2025;1
22734295;Defeito;Preparado;CD037 - SAC;SISOU - API - SAC -SMS mensagem cadastrada      ;SISOU;Clientes;Sem Atuação da GEQTI;Q3;Danielle Belo de Araujo Gomes;13/02/2025;;1
22734438;Defeito;Aceito;FD009 - SIAPO - Controle Orçamentário do FGTS;[QA]  - Ajuste das letras exibidas no campo Nome na inserção de Passos de Cálculo;SIAPO;Fomento e Depósitos Judiciais;Sem Atuação da GEQTI;Q1;Rosangela Aparecida Menha;13/02/2025;;1
22734575;Defeito;Aceito;FD009 - SIAPO - Controle Orçamentário do FGTS;"[QA] - Ordenação da tela 'Selecionar Índice' dentro de ""Função de Cálculo"" continua marcada (recorrente)";SIAPO;Fomento e Depósitos Judiciais;Sem Atuação da GEQTI;Q1;Ana Lucia Mendes de Souza Gomes;13/02/2025;;1
22735100;Teste Funcional;Em Refinamento;CB013 - Sigilo Bancário e Execução de Ordens Judiciais;GEQTI - SISIB WEB  - Apontamentos  Tela inicial - Inclusão de Transferência;SISIB;Cobrança e Operações Bancárias;Sem Atuação da GEQTI;Q2;Jessica Braz Carvalho;13/02/2025;;1
22737897;Defeito;Aceito;ES022 - Administração de Dados e Banco de Dados;Pré-validação de modelo de dados à nível de coluna- Ajustar funcionamento da regra de negócio 068;SIAGT;Estruturantes de TI;Sem Atuação da GEQTI;Q1;Marcela Alicia Alarcon Gallardo;14/02/2025;;1
22738389;Teste Funcional;Aceito;CI010 - PDI Fundos de investimento;[ANGULAR] [CEGTI] | SIPDI - Ocorrências Tela Manter Investidores Autorizados - Incluir;SIPDI;Câmbio, Investimentos e Mercado de Capitais;Sem Atuação da GEQTI;Q3;Patricia Donizete Alves Viana;14/02/2025;;1
22738889;Teste Funcional;Implantado;CB003 - Cobrança Modernização;"Falhando o Caso de Teste ""CT_QLD_Construção 135 Trilha de Auditoria Consulta Beneficiário""";SIGCB;Cobrança e Operações Bancárias;Sem Atuação da GEQTI;Q2;Vania Silveira Costa;14/02/2025;21/02/2025;1
22739164;Defeito;Novo;CB003 - Cobrança Modernização;"Falhando o Caso de Teste ""CT_QLD_Trilha de Auditoria - Consulta Matrícula""";SIGCB;Cobrança e Operações Bancárias;Sem Atuação da GEQTI;Q2;Rodrigo da Silva dos Reis Santos;14/02/2025;;1
22739201;Teste Funcional;Pronto;CB003 - Cobrança Modernização;"Falhando o Caso de Teste ""CT_QLD_Trilha de Auditoria - Consulta Matrícula""";SIGCB;Cobrança e Operações Bancárias;Sem Atuação da GEQTI;Q2;Rodrigo da Silva dos Reis Santos;14/02/2025;;1
22739230;Defeito;Em Refinamento;PE004 - SAP Sustentação Educação;Problemas gerados pelas subida de request's de projeto para produção;SIPGE;Pessoas;Sem Atuação da GEQTI;Q2;Maria Sustenes Alves dos Santos;14/02/2025;;1
22739354;Teste Funcional;Implantado;CB003 - Cobrança Modernização;"Falhando o Caso de Teste ""CT_QLD_Construção 136 Trilha de Auditoria Consulta CNPJ""";SIGCB;Cobrança e Operações Bancárias;Sem Atuação da GEQTI;Q2;Vania Silveira Costa;14/02/2025;21/02/2025;1
22739430;Defeito;Preparado;CD037 - SAC;SISOU - API - SAC -Ocorrência Histórico    ;SISOU;Clientes;Sem Atuação da GEQTI;Q3;Danielle Belo de Araujo Gomes;14/02/2025;;1
22739434;Teste Funcional;Implantado;CB003 - Cobrança Modernização;"Falhando o Caso de Teste ""CT_QLD_Construção 136 Trilha de Auditoria Consulta CNPJ""";SIGCB;Cobrança e Operações Bancárias;Sem Atuação da GEQTI;Q2;Vania Silveira Costa;14/02/2025;21/02/2025;1
22739798;Teste Funcional;Pronto;LT011 - Novos Jogos;Botão de estorno de bolão 100% digital não está sendo apresento  para usuário operador - HU21976041;SISPL;Loterias e Canais Parceiros;Sem Atuação da GEQTI;Q4;Emerson Rogerio Ferreira;14/02/2025;;1
22739922;Teste Funcional;Implantado;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite- Cód -  HU1130 - SIPBF - Online - Altera parâmetro e histórico de formulário de parâmetro de programas sociais - Editar Parâmetro Vigente do Programa] - No sistema não possui o campo <Percentual máximo consignado família>;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Elma de Assis Pereira;14/02/2025;24/04/2025;1
22740181;Teste Funcional;Pronto;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Cód. - HU1036 - Parametrizar Benefício(+Parametrizar)] - Sistema não apresenta mensagem de retorno para  Inicio Vigencia Mes e Ano com zeros;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Giselle Barbosa da Silva;14/02/2025;;1
22740319;Teste Funcional;Novo;PS004 - SIPBF - Ateste Bolsa Familia;"[Aceite - Cód - HU1036 - Parametrizar Benefício(+Parametrizar)] - Sistema não apresenta mensagem quando o Campo Obrigatorio_Renda maxima para Concessao não é preenchido""";SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Giselle Barbosa da Silva;14/02/2025;;1
22740353;Teste Funcional;Novo;PS004 - SIPBF - Ateste Bolsa Familia;"[Aceite - Cod - HU1036 - Parametrizar Benefício(+Parametrizar)] - Mensagem de retorno indefinida quando não preenchido o Campo obrigatório Renda máxima para Concessão""";SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Giselle Barbosa da Silva;14/02/2025;;1
22740531;Teste Funcional;Pronto;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Cód - HU1036 - Parametrizar Benefício(+Parametrizar)]  - Campos de idade com limite de caracteres com 6 dígitos;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Giselle Barbosa da Silva;14/02/2025;;1
22740915;Defeito;Implantado;PS003 - Cadastro Único - Evolutivas;MIGRAÇÃO - Correção de erros encontrados na homologação no online;SIDUN;Programas Sociais;Sem Atuação da GEQTI;Q3;Alex Finatto Donassolo;14/02/2025;06/03/2025;1
22740967;Defeito;Implantado;OF005 - SIINP - INICIADORA DE PAGAMENTOS;[DEFEITO] Valores da consulta sintética não estão batendo;SIINP;Box Open Finance;Sem Atuação da GEQTI;Q3;Luis Guilherme Pinheiro de Almeida;14/02/2025;22/04/2025;1
22748906;Teste Funcional;Pronto;LT011 - Novos Jogos;SISPL - TFL - Erro, apesar de marcado como, o sistema não entende o volante com bolão. (SUPER 7 & +MILIONÁRIA).;SISPL;Loterias e Canais Parceiros;Sem Atuação da GEQTI;Q4;Dario Douglas Alves Araujo;17/02/2025;;1
22749478;Defeito;Aceito;BF009 - APP HABITACAO - SIAME IOS;OD - Alteração da fonte - Etapa 4 - Resumo da proposta;SIAME;Box Moradia PF;Sem Atuação da GEQTI;Q3;Lena Xavier de Souza;17/02/2025;;1
22749748;Teste Funcional;Implementado;LT011 - Novos Jogos;Ao pagar um jogo no Carrinho de Compras é apresentado erro e em seguida insere a situação a processar inúmeras vezes e soma o valor;SISPL;Loterias e Canais Parceiros;Sem Atuação da GEQTI;Q4;Marisa Yumi Takagi;17/02/2025;;1
22749796;Teste Funcional;Novo;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Cód - HU1130 - SIPBF - Online - Altera parâmetro e histórico de formulário de parâmetro de programas sociais - Editar Parâmetro Vigente do Programa] - Não permite alterar parâmetro para o programa Bolsa Família Legado;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Elma de Assis Pereira;17/02/2025;;1
22749809;Teste Funcional;Implantado;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Doc - HU1036 - Parametrizar Benefício(+Parametrizar)_Valores Negativos] - Comportamento do sistema não previsto na documentação;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Giselle Barbosa da Silva;17/02/2025;05/03/2025;1
22750089;Teste Funcional;Implantado;CA009 - SISAG Automação Bancária;"Efetua Cadastramento/Troca de Senha em EO - LTEA não registra as linhas das Autorizações Gerenciais da estação autorizadora para conta com marca ""IT - CONTA INIBIDA PELA CAIXA""";SISAG;Canais Físicos;Sem Atuação da GEQTI;Q4;Adalberto Ribeiro Lima;17/02/2025;24/03/2025;1
22750118;Teste Funcional;Pronto;LT003 - Canal Lotérico - Evoluções;Situação do bolão com caracteres estranhos - Meus bolões digitais -Vender contas;SISPL;Loterias e Canais Parceiros;Sem Atuação da GEQTI;Q4;Welber Jose de Souza;17/02/2025;;1
22750351;Teste Funcional;Novo;DI008 - APP CAIXA - Investimentos;"[SINBM] [Consultar Remuneração do Distribuidor – Tela Fixa] [22665084] [Android] - QLD_DEF - Caso de Teste ""CT_QLD_Consultar_Remuneracao_do_Distribuidor_Tela_Fixa_Android""";SINBM;Box Conta Digital;Sem Atuação da GEQTI;Q1;Maicon Ferreira Teixeira;17/02/2025;;1
22750442;Teste Funcional;Novo;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Cód - HU1036 - Alterar Parametros Vigentes do Beneficio] - Campo início da vigência com ícone de campo obrigatório redundante;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Giselle Barbosa da Silva;17/02/2025;;1
22750688;Teste Funcional;Pronto;LT011 - Novos Jogos;Relatório Resumo da Sessão está apresentando o valor da tarifa de serviço errado.;SISPL;Loterias e Canais Parceiros;Sem Atuação da GEQTI;Q4;Garden Coraci Loriano das Neves;17/02/2025;;1
22751437;Teste Funcional;Novo;CB013 - Sigilo Bancário e Execução de Ordens Judiciais;GEQTI - SISIB WEB  - Apontamentos  Segunda tela - Inclusão de Transferência;SISIB;Cobrança e Operações Bancárias;Sem Atuação da GEQTI;Q2;Jessica Braz Carvalho;17/02/2025;;1
22751569;Defeito;Implantado;DI002 - APP CAIXA - Time 31;SINBM [Defeito][Android] - Corrigir o redirecionamento do menu de adesão ao SMS;SINBM;Box Conta Digital;Sem Atuação da GEQTI;Q1;Jaisa Vieira Brito;17/02/2025;26/03/2025;1
22751611;Defeito;Em Desenvolvimento;CD060 - OUVIDORIA;SISOU - API - OUV Retorna as unidades bloqueadas      ;SISOU;Clientes;Sem Atuação da GEQTI;Q3;Fernando Silva Paz;17/02/2025;;1
22751634;Defeito;Novo;CD060 - OUVIDORIA;SISOU - API - OUV Retorna os dados das terceirizadas      ;SISOU;Clientes;Sem Atuação da GEQTI;Q3;Fernando Silva Paz;17/02/2025;;1
22751648;Defeito;Novo;CD060 - OUVIDORIA;SISOU - API - OUV Retorna os dados dos procons      ;SISOU;Clientes;Sem Atuação da GEQTI;Q3;Fernando Silva Paz;17/02/2025;;1
22751665;Defeito;Novo;CD060 - OUVIDORIA;SISOU - API - OUV Retorna o histórico de solicitações      ;SISOU;Clientes;Sem Atuação da GEQTI;Q3;Fernando Silva Paz;17/02/2025;;1
22751676;Teste Funcional;Implementado;FP042 - SIGOT;DEFEITO - SIGOT -  DES - Aliquotas Selic - Falha na conexão com o Bacen;SIGOT;Financeiro e Controladoria;Sem Atuação da GEQTI;Q2;Samuel Felipe Gomes de Sousa;17/02/2025;;1
22751718;Defeito;Implantado;CD053 - Marketing e Patrocínio;"[DEFEITO] Alterar situação da etapa na ação ""voltar etapa""";SIMKT;Clientes;Sem Atuação da GEQTI;Q1;Jeferson Benitez Braga;17/02/2025;28/03/2025;1
22751750;Teste Funcional;Novo;CB013 - Sigilo Bancário e Execução de Ordens Judiciais;GEQTI - SISIB WEB  - Apontamentos  Transferência parcial;SISIB;Cobrança e Operações Bancárias;Sem Atuação da GEQTI;Q2;Jessica Braz Carvalho;17/02/2025;;1
22751803;Teste Funcional;Implantado;PS032 - SIPDM - Investimentos Pe De Meia;[SIPDM - DEFEITO - CÓDIGO - CTM_01_QLD_FB_Validar arquivo valido TXT ] - Arquivo não está sendo processado conforme o esperado;SIPDM;Programas Sociais;Sem Atuação da GEQTI;Q1;Rhayk Vinicius Damacena Alves;17/02/2025;04/04/2025;1
22751822;Defeito;Novo;;[SIDSC] - Defeito - Acessibilidade - Seção Principal - Landmark  - ID30;SIDSC;Estruturantes de TI;Sem Atuação da GEQTI;Q1;Daniela Ferreira de Figueredo;17/02/2025;;1
22751830;Teste Funcional;Pronto;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Cód - HU1036 - Alterar Parametros Vigentes do Beneficio] - Máscara do campo Idade Mínima Participação divergente;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Giselle Barbosa da Silva;17/02/2025;;1
22751881;Teste Funcional;Pronto;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Cód - HU1036 - Alterar Parametros Vigentes do Beneficio] - Campo Valor do Beneficio sem limite de caracteres;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Giselle Barbosa da Silva;17/02/2025;;1
22751930;Teste Funcional;Novo;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Cód - HU1036 - Alterar Parametros Vigentes do Beneficio] - Sistema não apresenta mensagem quando o campo obrigatório Renda máxima para Concessão não é preenchido;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Giselle Barbosa da Silva;17/02/2025;;1
22751952;Teste Funcional;Novo;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Cód - HU1036 - Alterar Parametros Vigentes do Beneficio] - Mensagem de retorno indefinida quando o campo obrigatório Renda máxima para Concessão não é preenchido;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Giselle Barbosa da Silva;17/02/2025;;1
22752075;Teste Funcional;Novo;PE019 - Autoatendimento Saúde;[CEGTI] - SIASC - QLD - Defeito - Procedimentos Solicitados por Profissional - Dado no Filtro 'Procedimento' não é localizado - Internet;SIASC;Pessoas;Sem Atuação da GEQTI;Q3;Keni Ferreira Kinup;17/02/2025;;1
22752193;Teste Funcional;Pronto;LT011 - Novos Jogos;Relatório Resumo do operador está apresentando no campo BOLÃO CAIXA TARIFA DE SERVIÇO, os bolões 100% digitais invalidados.;SISPL;Loterias e Canais Parceiros;Sem Atuação da GEQTI;Q4;Garden Coraci Loriano das Neves;17/02/2025;;1
22752291;Teste Funcional;Pronto;LT011 - Novos Jogos;Relatórios Resumo da sessão e Resumo do Operador estão apresentando erro de acentuação.;SISPL;Loterias e Canais Parceiros;Sem Atuação da GEQTI;Q4;Garden Coraci Loriano das Neves;17/02/2025;;1
22752330;Teste Funcional;Em Desenvolvimento;PS032 - SIPDM - Investimentos Pe De Meia;[SIPDM - Código_Recepção do arquivo de pagamento_VALIDAR_SE_O_ARQUIVO_RECEBIDO_PARA_PROCESSAMENTO_ESTÁ_CONFORME_O_ESPERADO] - Erro na execução do JOB;SIPDM;Programas Sociais;Sem Atuação da GEQTI;Q1;Eliane Francisca de Oliveira Ferreira;17/02/2025;;1
22752342;Teste Funcional;Implantado;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Cód - HU1130 - SIPBF - Online - Altera parâmetro e histórico de formulário de parâmetro de programas sociais - Parametrizar(Cadastrar Parâmetro do Programa)] - Campo <Valor de limite de pobreza> escrito de forma incorreta;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Elma de Assis Pereira;17/02/2025;17/03/2025;1
22752358;Teste Funcional;Implantado;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Doc - HU1036 - Alterar Parametros Vigentes do Beneficio_Caracteres não Numéricos] - Documentação não informa a mensagem de retorno do sistema quando um dado inválido é inserido;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Giselle Barbosa da Silva;17/02/2025;05/03/2025;1
22752393;Teste Funcional;Implantado;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Doc - HU1130 - SIPBF - Online - Altera parâmetro e histórico de formulário de parâmetro de programas sociais - Parametrizar(Cadastrar Parâmetro do Programa)] - Divergência no nome do campo do item 5.1;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Elma de Assis Pereira;17/02/2025;21/02/2025;1
22752416;Teste Funcional;Novo;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Cód - HU1036 - Alterar Parametros Vigentes do Beneficio] - Sistema aceita idade mínima maior que Idade máxima;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Giselle Barbosa da Silva;17/02/2025;;1
22752428;Teste Funcional;Pronto;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Cód - HU1036 - Alterar Parametros Vigentes do Beneficio]  - Campos de idade sem limite de caracteres;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Giselle Barbosa da Silva;17/02/2025;;1
22752449;Teste Funcional;Implantado;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Doc - HU1130 - SIPBF - Online - Altera parâmetro e histórico de formulário de parâmetro de programas sociais - Parametrizar(Cadastrar Parâmetro do Programa)] - Não consta o campo <Valor de limite de extrema pobreza> no item 5.1;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Elma de Assis Pereira;17/02/2025;21/02/2025;1
22752538;Teste Funcional;Implantado;PS004 - SIPBF - Ateste Bolsa Familia;[Aceite - Doc - HU1130 - SIPBF - Online - Altera parâmetro e histórico de formulário de parâmetro de programas sociais - Parametrizar(Cadastrar Parâmetro do Programa)] - Nome da modal divergente do sistema;SIPBF;Programas Sociais;Sem Atuação da GEQTI;Q1;Elma de Assis Pereira;17/02/2025;21/02/2025;1
22752597;Teste Funcional;Em Desenvolvimento;LT003 - Canal Lotérico - Evoluções;Nomenclatura divergente para algumas funcionalidades de boletos na tela do Atendimento;SISPL;Loterias e Canais Parceiros;Sem Atuação da GEQTI;Q4;Marisa Yumi Takagi;17/02/2025;;1
22755326;Teste Funcional;Aceito;CI010 - PDI Fundos de investimento;[ANGULAR] [CEGTI] | SIPDI - Serviços de Investimentos por Cliente - Listar;SIPDI;Câmbio, Investimentos e Mercado de Capitais;Sem Atuação da GEQTI;Q3;Patricia Donizete Alves Viana;18/02/2025;;1
22755793;Teste Funcional;Em Desenvolvimento;LT011 - Novos Jogos;SISPL - TFL - Erro, para modalidades de concursos especiais abertos, na leitura de volante(s) NORMAL(is), o sistema apresenta mensagem no rodapé: CONCURSO NORMAL  DA (MODALIDADE) ENCERROU A CAPTAÇÃO. DESEJA REALIZAR O REGISTRO PARA O CONCUSO ESPECIAL?;SISPL;Loterias e Canais Parceiros;Sem Atuação da GEQTI;Q4;Dario Douglas Alves Araujo;18/02/2025;;1
22755850;Teste Funcional;Pronto;CA009 - SISAG Automação Bancária;TED PAG0142 e STR006 na E.O quando preenchido Conta e DV do destinatário e não preenchida a Agência do destinatário ocorre erro ao imprimir a solicitação;SISAG;Canais Físicos;Sem Atuação da GEQTI;Q4;Rafael Camargo Witt;18/02/2025;;1
22756264;Teste de Regressão;Implantado;FP042 - SIGOT;SIGOT - DEFEITO - TQS - Teste Regressão - Funcionalidade Consulta Movimentos Rejeitados campos de UF e Municípios vazios.;SIGOT;Financeiro e Controladoria;Sem Atuação da GEQTI;Q2;Liomar Rodrigues Costa;18/02/2025;30/04/2025;1
22756708;Teste Funcional;Pronto;LT011 - Novos Jogos;REGISTRO DE APOSTA - ERRO NA OPERAÇÃO - [TFRA025] NA FILA DE APOSTA AO REALIZAR UM JOGO;SISPL;Loterias e Canais Parceiros;Sem Atuação da GEQTI;Q4;Emerson Rogerio Ferreira;18/02/2025;;1
